ticker	cik
avgop	0001730168
awca	0001021917
avptw	0001777921
axac-ri	0001898019
axac-wt	0001898019
gbtg-wt	0001820872
gbrgr	0001822792
gbrgu	0001822792
gbrgw	0001822792
gbbkr	0001894951
gbbkw	0001894951
gaz	0000312070
gateu	0001838513
gatew	0001838513
gdnrw	0001858912
gdl-pc	0001378701
gcc	0001379606
gbug	0000312070
gb-wt	0001799983
gcmgw	0001819796
gcrex	0001597634
gacqu	0001846288
gacqw	0001846288
fzt-un	0001839824
fzt-wt	0001839824
gab-pk	0000794685
gainn	0001321741
gainz	0001321741
gamcu	0001841125
gamcw	0001841125
gaq-un	0001852061
gaq-wt	0001852061
gapa-un	0001839121
gapa-wt	0001839121
fxcor	0001817565
fxcow	0001817565
fviv-un	0001828183
fviv-wt	0001828183
fvt-un	0001824434
fvt-wt	0001824434
ghbwf	0001848731
giacu	0001853314
giacw	0001853314
gia-un	0001844505
gia-wt	0001844505
ghixu	0001894630
ghixw	0001894630
ghacu	0001806156
ggt-pg	0000921671
ggrow	0001886190
ggmcu	0001818880
ggmcw	0001818880
ggaau	0001865697
ggaaw	0001865697
giixu	0001841080
giixw	0001841080
giprw	0001651721
girex	0001597634
giwww	0001848795
geni-wt	0001834489
geexu	0001856774
geexw	0001856774
geggl	0001831096
gdv-pk	0001260729
gdxd	0000927971
gdxu	0000927971
gdstr	0001858007
gdstu	0001858007
gdstw	0001858007
geccm	0001675033
geccn	0001675033
gecco	0001675033
gflu	0001780232
gfor-un	0001845459
gfor-wt	0001845459
gfx-un	0001823896
gfx-wt	0001823896
gety-wt	0001898496
genqu	0001853112
genqw	0001853112
gfgdr	0001876714
gfgdu	0001876714
gfaiw	0001804469
fue	0000352960
ftviu	0001844336
ftviw	0001844336
fultp	0000700564
ftrsf	0001666175
ftpau	0001839972
ftpaw	0001839972
ftiiu	0001889450
ftiiw	0001889450
fsrdw	0001832351
fsrxu	0001834336
fsrxw	0001834336
fssiw	0001822862
fsun	0001709442
ftaau	0001832696
ftaaw	0001832696
ftev-un	0001839569
ftev-wt	0001839569
ftcvu	0001829328
ftcvw	0001829328
ftain	0001590364
ftaio	0001590364
ftaip	0001590364
frejp	0001026214
freew	0001753706
frfzf	0000915191
frgap	0001528930
frey-wt	0001844224
frlaw	0001849294
frmep	0000712534
fronu	0001842223
fronw	0001842223
frwau	0001825739
frwaw	0001825739
frxb-un	0001840161
frxb-wt	0001840161
frsgu	0001842883
frsgw	0001842883
fsnb-un	0001840225
fsnb-wt	0001840225
fpac-wt	0001829426
foxwu	0001829999
foxww	0001829999
fosll	0000883569
frc-pj	0001132979
frc-pk	0001132979
frc-pl	0001132979
frc-pm	0001132979
frc-pn	0001132979
frbnu	0001874495
f-pb	0000037996
f-pc	0000037996
f-pd	0000037996
fnmap	0000310522
fnvtu	0001857855
fnvtw	0001857855
foa-wt	0001828937
fmckk	0001026214
fmivu	0001842916
fmivw	0001842916
fngo	0000927971
fngs	0000927971
fngu	0000927971
flya-un	0001844650
flya-wt	0001844650
flyd	0000927971
flyu	0000927971
et-pc	0001276187
et-pd	0001276187
et-pe	0001276187
eucru	0001822929
eucrw	0001822929
euo	0001415311
etwo-wt	0001800347
evgru	0001900402
evgow	0001821159
evojw	0001834342
evlvw	0001805385
evex-wt	0001823652
eve-un	0001861121
eve-wt	0001861121
eresu	0001814287
eresw	0001814287
eqrxw	0001843762
eqd-un	0001818221
eqha-un	0001826729
eqha-wt	0001826729
eqh-pa	0001333986
eqh-pc	0001333986
esm-un	0001841420
esm-wt	0001841420
esacu	0001865506
esacw	0001865506
espid	0001346526
esscr	0001760683
esscu	0001760683
esscw	0001760683
estwf	0001716586
esus	0001114446
encpu	0001879373
encpw	0001879373
encud	0001500881
enerr	0001855555
eneru	0001855555
enerw	0001855555
emldu	0001889123
emldw	0001889123
empw	0001822928
emgc	0001494448
emcgu	0001869601
embkw	0001827980
enpc-un	0001816261
enpc-wt	0001816261
enjwq	0001830180
enscw	0001716947
entfu	0001870925
entfw	0001870925
entxw	0001638097
eqcdx	0001582138
ep-pc	0001506307
epr-pc	0001045450
epr-pe	0001045450
ephyu	0001827248
ephyw	0001827248
eosew	0001805077
eocw-un	0001843862
eocw-wt	0001843862
fihd	0001114446
fiiso	0000862831
finmu	0001823855
fitbo	0000035527
fitbp	0000035527
fiacu	0001854480
fiacw	0001854480
ficvu	0001855693
ficvw	0001855693
fiee	0001114446
flfvr	0001912582
flfvu	0001912582
flfvw	0001912582
flme-un	0001831481
flme-wt	0001831481
flrap	0001124198
flacu	0001828326
flacw	0001828326
ffiew	0001805521
fgfpp	0001591890
fgbip	0001408534
fhltw	0001851182
fhn-pb	0000036966
fhn-pc	0000036966
fhn-pd	0000036966
fhn-pe	0000036966
fhn-pf	0000036966
fgmcu	0001906133
fgmcw	0001906133
fgiww	0001864943
fedl	0001114446
fexdr	0001852407
fexdw	0001852407
fazew	0001839360
fbrt-pe	0001562528
fatbp	0001705012
fatbw	0001705012
fbds	0000926844
fbgx	0001114446
fath-wt	0001836176
fatpu	0001865045
fatpw	0001865045
fcnco	0000798941
fcncp	0000798941
fcax-un	0001823733
fcax-wt	0001823733
fcelb	0000886128
fcrx	0001464963
evtl-wt	0001867102
faca-un	0001839550
faca-wt	0001839550
fact-un	0001838987
fact-wt	0001838987
clnnw	0001822791
cloer	0001849058
cloeu	0001849058
clinr	0001883984
clinu	0001883984
clinw	0001883984
clim-un	0001835713
clim-wt	0001835713
cldt-pa	0001476045
clrcr	0001903392
clrcu	0001903392
clrcw	0001903392
clrmu	0001831937
clrmw	0001831937
cmcau	0001865248
cmaxw	0001813914
clvt-pa	0001764046
clvrw	0001819615
cnglu	0001867443
cnglw	0001867443
cnfrl	0001502292
cndb-un	0001851961
cndb-wt	0001851961
cnd-un	0001824301
cnd-wt	0001824301
cnda-un	0001851959
cnda-wt	0001851959
cmraw	0001907685
cmsc	0000811156
cmsd	0000811156
cms-pc	0000811156
cmpow	0001823144
cnobp	0000712771
cno-pa	0001224608
cntqu	0001847986
cntqw	0001847986
cntww	0001704715
codi-pc	0001345126
cof-pi	0000927628
cof-pj	0000927628
cof-pk	0000927628
cof-pl	0000927628
cof-pn	0000927628
comsp	0001178727
comsw	0001178727
coliu	0001829615
coliw	0001829615
corn	0001471824
coolu	0001829953
coolw	0001829953
conxw	0001823000
corzw	0001839341
cors-un	0001842659
cors-wt	0001842659
covau	0001837160
covaw	0001837160
cow	0000312070
c-pk	0000831001
c-pn	0000831001
cpptl	0001837671
cpaqu	0001873964
cpaqw	0001873964
cpaau	0001841137
cpaaw	0001841137
cper	0001479247
cparu	0001848410
cparw	0001848410
cownl	0001466538
cowtf	0000312070
ctaqw	0001823634
csta-un	0001834032
csta-wt	0001834032
cslmu	0001875493
cssel	0001679063
cssen	0001679063
csr-pc	0000798359
crxtw	0001817944
crxwq	0001817944
crznu	0001844635
crznw	0001844635
crtdw	0001357671
cru-un	0001825497
cru-wt	0001825497
crcqw	0001609253
cptnw	0001498233
cpuh-un	0001828608
cpuh-wt	0001828608
cptk-un	0001827899
cptk-wt	0001827899
crhc-un	0001818212
crhc-wt	0001818212
crexw	0001356093
crdtx	0001676197
cresw	0001034957
crecu	0001851230
crecw	0001851230
crlkp	0001059262
cxac-un	0001856242
cxac-wt	0001856242
ctdd	0000068622
ctbb	0000068622
ctlpp	0000896429
ctv-wt	0001835378
cto-pa	0000023795
ctos-wt	0001709682
cubb	0001488813
cuenw	0001424657
curiw	0001776909
cvii-un	0001828248
cvii-wt	0001828248
decau	0001913577
decaw	0001913577
ddt	0000028917
dc-wt	0001852353
dcrdu	0001848959
dcrdw	0001848959
dgp	0001159508
dhbcw	0001838176
dgz	0001159508
dhacu	0001864531
dhacw	0001864531
dhcau	0001838163
dhcaw	0001838163
dhcni	0001075415
dhcnl	0001075415
dhhcu	0001830188
dhhcw	0001830188
dcgow	0001822359
dcfcw	0001862490
dcp-pb	0001338065
dcomp	0000846617
dbrg-ph	0001679688
dbrg-pi	0001679688
dbrg-pj	0001679688
daoou	0001870471
daoow	0001870471
davew	0001841408
datsw	0001648960
dbgiw	0001668010
czoo-wt	0001859639
djp	0000312070
dlcau	0001831928
dlcaw	0001831928
dlr-pl	0001297996
divvz	0000825788
djcb	0001114446
dkdcu	0001849380
dkdcw	0001849380
disau	0001838831
disaw	0001838831
dhr-pb	0000313616
dilau	0001843608
dilaw	0001843608
didiy	0001764757
dnz-un	0001830374
dnz-wt	0001830374
dms-wt	0001725134
dmaqr	0001857086
dmys-un	0001858327
dmys-wt	0001858327
dna-wt	0001830214
dpcsu	0001857803
dpcsw	0001857803
dnrrw	0000945764
dodrw	0000949039
doma-wt	0001722438
dslvf	0001053092
dtb	0000936340
dtg	0000936340
drctw	0001880613
drayu	0001852771
drayw	0001852771
drh-pa	0001298946
drmaw	0001853816
dsaq-wt	0001871745
drtsw	0001871321
eacpw	0001832765
dzz	0001159508
dx-pc	0000826675
duetu	0001890671
duetw	0001890671
dunew	0001817232
dukb	0001326160
dtstw	0001419951
dtrtu	0001865537
dtrtw	0001865537
dtocu	0001839998
dtocw	0001839998
dtp	0000936340
dwin-un	0001812360
dwin-wt	0001812360
dwacu	0001849635
dwacw	0001849635
efc-pa	0001411342
efc-pb	0001411342
efhtu	0001922858
efscp	0001025835
eftrw	0001828522
elat	0001739104
eica	0001754836
edtxw	0001817153
edncw	0001864891
edblw	0001809750
ebrgf	0000895728
eccc	0001604174
ecc-pd	0001604174
eccv	0001604174
eccw	0001604174
ebacu	0001841258
ebacw	0001841258
ebbgf	0000895728
ebgef	0000895728
rbot-wt	0001812173
rbspd	0000844150
rcb	0001527590
rcc	0001527590
rcfa-wt	0001870143
rcacu	0001874218
rcacw	0001874218
rbt-wt	0001862068
rca	0001527590
rcrtw	0001462223
rchgu	0001817786
rchgw	0001817786
rclfu	0001833498
rclfw	0001833498
rc-pc	0001527590
rc-pe	0001527590
qtekw	0001839412
qsiaw	0001816431
qsmgd	0001627554
qull	0001114446
qrtep	0001355096
qprcd	0000824416
racyw	0001860484
qvcc	0001254699
rammu	0001841867
rammw	0001841867
rf-pe	0001281761
rgtiw	0001838359
rilyg	0001464790
rilyk	0001464790
rilyl	0001464790
rilym	0001464790
rilyn	0001464790
rilyo	0001464790
rilyp	0001464790
rilyt	0001464790
rilyz	0001464790
ritm-pa	0001556593
ritm-pb	0001556593
ritm-pc	0001556593
ritm-pd	0001556593
rja	0000352960
riv-pa	0001501072
rjf-pa	0000720005
rjf-pb	0000720005
rji	0000352960
rjn	0000352960
rjz	0000352960
reliw	0001812727
reneu	0001889112
renew	0001889112
rdw-wt	0001819810
reeaw	0001843588
rexr-pc	0001571283
rfacr	0001847607
rfacu	0001847607
rfacw	0001847607
revew	0001853651
revhu	0001841389
revhw	0001841389
revbu	0001810560
revbw	0001810560
ptocu	0001838238
ptocw	0001838238
ptixw	0001022899
pticu	0001821075
pticw	0001821075
ptrcy	0001108329
ptwou	0001930313
pucku	0001836100
puckw	0001836100
pv-un	0001818787
pv-wt	0001818787
qbts-wt	0001907982
qegyd	0001295961
qfta-un	0001830795
qfta-wt	0001830795
qngy-wt	0001794621
pwupu	0001847345
pwupw	0001847345
pw-pa	0001532619
pwppw	0001777835
pxpc	0001785493
pxsap	0001640043
pxsaw	0001640043
pype	0001114446
prh	0001137774
prif-pd	0001554625
prif-pf	0001554625
prif-pg	0001554625
prif-ph	0001554625
prif-pi	0001554625
prif-pj	0001554625
prif-pk	0001554625
prif-pl	0001554625
prmff	0001880319
prlhu	0001856161
prlhw	0001856161
procw	0001863362
prenw	0001876431
pre-pj	0000911421
prbm-un	0001848165
prbm-wt	0001848165
ppyau	0001894057
ppyaw	0001894057
pplaf	0001546066
pphpu	0001863460
pphpw	0001863460
prpc-un	0001821329
prpc-wt	0001821329
prs	0001137774
prsru	0001825473
prsrw	0001825473
prthw	0001653558
psa-pi	0001393311
psa-pj	0001393311
psagu	0001833235
psagw	0001833235
psa-pf	0001393311
psa-pg	0001393311
psb-pz	0000866368
psec-pa	0001287032
psa-pl	0001393311
psa-pm	0001393311
psa-pn	0001393311
psa-po	0001393311
psa-pp	0001393311
psa-pq	0001393311
psa-pr	0001393311
psa-ps	0001393311
pspc-un	0001843716
pspc-wt	0001843716
psnyw	0001884082
psfe-wt	0001833835
pdot-un	0001841845
pdot-wt	0001841845
pearw	0001835567
pegru	0001847241
pegrw	0001847241
peb-pg	0001474098
peb-ph	0001474098
pcpc-un	0001824993
pcpc-wt	0001824993
pcttu	0001830033
pcttw	0001830033
pcxcw	0001855751
pbnaf	0001546066
pcgu	0001004980
pbug	0000312070
pcctu	0001844149
pcctw	0001844149
pbaxu	0001870404
pbaxw	0001870404
payow	0001845815
paraa	0000813828
parap	0000813828
paqcu	0001830531
paqcw	0001830531
pavmz	0001624326
otrkp	0001136174
otmow	0001842498
ostru	0001834226
ostrw	0001834226
otecu	0001846809
otecw	0001846809
osi-un	0001832136
osi-wt	0001832136
orgnw	0001802457
oriau	0001847416
oriaw	0001847416
oxlcl	0001495222
oxlcp	0001495222
oxlcz	0001495222
oxlcn	0001495222
oxsqz	0001259429
oxsqg	0001259429
oxusu	0001852973
oxusw	0001852973
oxy-wt	0000797468
owlt-wt	0001816708
oxacw	0001861622
oust-wt	0001816581
pafor	0001858414
pacxu	0001829797
pacxw	0001829797
pacwp	0001102112
ozkap	0001569650
paasf	0000771992
paci-un	0001853070
paci-wt	0001853070
pflex	0001688554
pfxnl	0001490349
pfxnz	0001490349
pftau	0001853580
pgm	0000312070
peplu	0001873324
peplw	0001873324
petvw	0001512922
petww	0001842356
pfh	0001137774
pfdrw	0001839132
pffl	0001114446
pfalx	0001688554
phge-un	0001739174
phge-wt	0001739174
phicu	0001825724
phicw	0001825724
pgss-un	0001861541
pgss-wt	0001861541
pgyww	0001883085
pgrwu	0001833213
pgrww	0001833213
phunw	0001665300
phyt-un	0001848756
phyt-wt	0001848756
picc-un	0001835800
picc-wt	0001835800
piai-un	0001819175
piai-wt	0001819175
piiiw	0001832511
pipp-wt	0001822835
pnfpp	0001115055
pntm-un	0001830392
pntm-wt	0001830392
pmt-pc	0001464423
pnacr	0001858180
pnacu	0001858180
pnacw	0001858180
pmvc-un	0001807765
pmvc-wt	0001807765
ponow	0001855631
powru	0001829427
powrw	0001829427
powwp	0001015383
port-un	0001865200
port-wt	0001865200
pol-wt	0001810140
pond-wt	0001842430
plaou	0001849737
plaow	0001849737
plmiu	0001840317
plmiw	0001840317
pl-wt	0001836833
pmflx	0001723701
pmgmu	0001837607
pmgmw	0001837607
naacu	0001830063
naacw	0001830063
ncacw	0001849475
ncplw	0001414767
nblwf	0001458891
nbrwf	0001163739
nbstu	0001831978
nbstw	0001831978
ndacu	0001837067
ndacw	0001837067
neovw	0001748137
nee-pn	0000753308
nee-pp	0000753308
nee-pq	0000753308
nfnt-un	0001862327
nfnt-wt	0001862327
newen	0001004315
newtl	0001587987
newtz	0001587987
netc-un	0001854458
netc-wt	0001854458
nesrw	0001698514
mtb-ph	0000036270
mtcn	0001243429
mtbco	0001582982
mtekw	0001872964
mtryu	0001860663
mtryw	0001860663
mssar	0001882464
mssau	0001882464
mssaw	0001882464
mtacu	0001826667
mtacw	0001826667
mtal-un	0001853021
mtal-wt	0001853021
msprw	0001802450
msprz	0001802450
ms-pl	0000895421
ms-po	0000895421
ms-pp	0000895421
mudsw	0001820727
mtvc-un	0001885754
mtvc-wt	0001885754
murfu	0001896212
murfw	0001896212
mvrl	0001114446
mvstw	0001760689
mytg	0001617351
mypsw	0001823878
mprau	0001853436
mpln-wt	0001793229
mpacr	0001841993
mpacw	0001841993
msfix	0001523289
msdau	0001846996
msdaw	0001846996
msbip	0001466026
msacw	0001836517
mondw	0001828852
moncu	0001828325
moncw	0001828325
mobvu	0001931691
mobqw	0001084267
mnqff	0001086888
mntn-un	0001863719
mntn-wt	0001863719
mnsbp	0001693577
mobbw	0001898643
mntsw	0001781162
mlaiw	0001851625
mktww	0001805651
mlacu	0001807594
mlacw	0001807594
mkfg-wt	0001816613
mit-wt	0001826058
ml-wt	0001807846
mlpb	0001114446
mlpo	0001053092
mlpr	0001114446
mmtlp	0001431959
mimo-wt	0001823882
mir-wt	0001809987
mitt-pc	0001514281
mit-un	0001826058
mitau	0001847440
mitaw	0001847440
mhnc	0001412100
mgr	0001004434
mgrb	0001004434
mgrd	0001004434
nib	0000312070
nile-pd	0000896493
nimc	0001111711
nhicu	0001852931
nhicw	0001852931
nfys-un	0001850502
nfys-wt	0001850502
ngc-un	0001843249
ngc-wt	0001843249
nmmcu	0001819157
nmmcw	0001819157
nly-pi	0001043219
nlspw	0001783036
nlitu	0001854963
nlitw	0001854963
nnavw	0001865631
nognw	0001841800
nnupd	0000888981
noacu	0001824888
noacw	0001824888
note-wt	0001823466
novvr	0001858028
novvu	0001858028
novvw	0001858028
npabw	0001837929
nrxpw	0001719406
nrscx	0001663712
nrsnw	0001875091
nrszx	0001663712
nref-pa	0001786248
nrgd	0000927971
nrgu	0000927971
nrdy-wt	0001819404
nracu	0001831964
nracw	0001831964
nstc-un	0001835817
nstc-wt	0001835817
nstd-un	0001835814
nstd-wt	0001835814
nsrwf	0000813639
nstb-un	0001834518
nstb-wt	0001834518
nubiu	0001881551
nubiw	0001881551
ntrso	0000073124
ntrbw	0001676047
onbpo	0000707179
onbpp	0000707179
onfow	0001825452
opinl	0001456772
opp-pa	0001678130
opp-pb	0001678130
opalw	0001842279
opa-un	0001843121
opa-wt	0001843121
opfi-wt	0001818502
opad-wt	0001825024
onyxu	0001849548
onyxw	0001849548
ofssh	0001487918
ohaau	0001870778
ohaaw	0001870778
ogsrw	0000075208
ogmbs	0001767876
ogpks	0001767876
odtc	0001717452
oepwu	0001824677
oepww	0001824677
ohpau	0001836129
ohpaw	0001836129
oild	0000927971
oilnf	0000312070
oilu	0000927971
oil	0000312070
olitw	0001866816
nuvb-wt	0001811063
nvacr	0001859807
nvnow	0001661053
nxdt-pa	0001356115
nvvew	0001836875
nvsau	0001838433
nvsaw	0001838433
oaspw	0001486159
ocaxw	0001820175
occin	0001716951
occio	0001716951
ocfcp	0001004702
nymtz	0001273685
nycb-pu	0000910073
nymtl	0001273685
nymtm	0001273685
nxplw	0001058307
nxglw	0001468929
lionw	0001845991
livbu	0001875257
livbw	0001875257
littu	0001848364
littw	0001848364
lixtw	0001335105
lidrw	0001818644
lilmw	0001855756
lhc-wt	0001824153
libyu	0001880151
libyw	0001880151
lgv-un	0001832300
lgv-wt	0001832300
lgstu	0001860871
lgstw	0001860871
lgndz	0000886163
lgnxz	0000886163
lgnyz	0000886163
lgnzz	0000886163
lgvcu	0001879297
lgvcw	0001879297
lgtou	0001883814
lgtow	0001883814
ldhau	0001842373
ldhaw	0001842373
lev-wt	0001834974
legau	0001834628
legaw	0001834628
lgacu	0001836337
lgacw	0001836337
lftrw	0001822873
lghlw	0001806524
lgl-wt	0000061004
lfchy	0001268896
lfacu	0001851266
lfacw	0001851266
lexxw	0001348362
lflyw	0001785592
lfmdp	0000948320
lft-pa	0001547546
lmdxw	0001685428
lmaou	0001831868
lmaow	0001831868
llap-wt	0001835512
lmacu	0001831992
lmacw	0001831992
ljaqu	0001825437
ljaqw	0001825437
locl-wt	0001840780
locc-un	0001848323
locc-wt	0001848323
lokm-un	0001841585
lokm-wt	0001841585
ltifx	0001496254
ltcfx	0001496254
ltchw	0001826000
lsprw	0001859007
lseaw	0001721386
lotzw	0001759008
ltsh	0001029730
lucyw	0001808377
ltryw	0001673481
ltsa	0001029730
luxau	0001823767
luxaw	0001823767
lvacw	0001855450
lvoxu	0001723648
lvoxw	0001723648
mbac-wt	0001839175
mbnkp	0001000209
mbgaf	0001067318
mbinn	0001629019
mbino	0001629019
maqcw	0001844419
mapsw	0001779474
maaqr	0001870144
maaqw	0001870144
macc-un	0001840148
macc-wt	0001840148
macau	0001835416
macaw	0001835416
metcl	0001687187
mfa-pc	0001055160
met-pf	0001099219
metxw	0001796514
meoaw	0001859310
mer-pk	0000070858
mdv-pa	0001645873
meacw	0001849902
mcaer	0001853775
mcafr	0001853774
mcafu	0001853774
mcacr	0001895249
mcacu	0001895249
mcacw	0001895249
mcaau	0001856995
mcaaw	0001856995
mbsc-un	0001856589
mbsc-wt	0001856589
mbtcr	0001837344
mbtcu	0001837344
mdh-wt	0001823143
mdgsw	0001618500
mdrrp	0001654595
mcldw	0001756499
mcle	0001827855
kcgi-un	0001865407
kcgi-wt	0001865407
kcac-un	0001899287
kcac-wt	0001899287
kca-un	0001899287
kbntw	0001729750
kiiiu	0001826059
kiiiw	0001826059
kernw	0001755953
key-pl	0000091576
klr-wt	0001719489
klaqw	0001823323
kmpb	0000860748
kinzu	0001820875
kinzw	0001820875
kkr-pc	0001404912
kkrs	0001404912
kittw	0001849820
knsw-un	0001885444
knsw-wt	0001885444
kold	0001415311
kore-wt	0001855457
lbbbr	0001867287
lbbbu	0001867287
lbbbw	0001867287
latgu	0001868269
latgw	0001868269
laxxu	0001847846
laxxw	0001847846
lando	0001495240
laaof	0001791706
lcaau	0001841024
lcaaw	0001841024
lcahu	0001844642
lcahw	0001844642
lbrdp	0001611983
lcfyw	0001875547
lcw-wt	0001847577
ld	0000312070
kxinw	0001713539
kwacw	0001823086
kychu	0001865701
kychw	0001865701
laaau	0001848000
laaaw	0001848000
kttaw	0001841330
ksicu	0001843351
ksicw	0001843351
kpltw	0001785424
krnlu	0001832950
krnlw	0001832950
kref-pa	0001631596
juggu	0001842609
juggw	0001842609
jupww	0001760903
jun-un	0001838814
jun-wt	0001838814
jtkwy	0001792627
jsprw	0001788028
kaclu	0001865468
kaclw	0001865468
jwacr	0001883799
jwsm-un	0001831359
jwsm-wt	0001831359
kahc-un	0001843212
kahc-wt	0001843212
kaiiu	0001825962
kaiiw	0001825962
kairu	0001824171
kairw	0001824171
kalww	0001909152
jjoff	0000312070
jjp	0000312070
jjs	0000312070
jjt	0000312070
jju	0000312070
jggcr	0001857518
jggcu	0001857518
jggcw	0001857518
jiref	0000835271
jja	0000312070
jjatf	0000312070
jjc	0000312070
jjctf	0000312070
jje	0000312070
jjetf	0000312070
jjg	0000312070
jjgtf	0000312070
jjm	0000312070
jjn	0000312070
jjntf	0000312070
jpm-pj	0000019617
jpm-pk	0000019617
jpm-pl	0000019617
jpm-pm	0000019617
jpuhf	0000835271
jrjcy	0001297830
jmacu	0001874259
jmacw	0001874259
jo	0000312070
joby-wt	0001819848
joffu	0001824149
joffw	0001824149
ixaqu	0001852019
ixaqw	0001852019
ivcpu	0001845123
ivcpw	0001845123
ivdaw	0001397183
iwdl	0001114446
iwfl	0001114446
iwml	0001114446
jfbrw	0001885408
jcicu	0001822312
jcicw	0001822312
jatt-wt	0001855644
jaqcu	0001817868
jaqcw	0001817868
ispow	0001820566
itaqu	0001841586
itaqw	0001841586
iscb	0000051548
irs-wt	0000933267
irnt-wt	0001777946
irrx-un	0001854795
irrx-wt	0001854795
itqru	0001805508
itqrw	0001805508
ivcbu	0001857410
ivcau	0001852889
ivcaw	0001852889
igtar	0001866838
igtaw	0001866838
ignyu	0001834645
ignyw	0001834645
iiiiu	0001829889
iiiiw	0001829889
iinnw	0001837493
igacw	0001819496
igicw	0001794338
igld	0001090159
ieaww	0001652362
ifin-un	0001862935
ifin-wt	0001862935
ifed	0001114446
indiw	0001841925
inaq-un	0001862463
inaq-wt	0001862463
inbkz	0001562463
imtxw	0001809196
imppp	0001876581
imrnw	0001660046
impx-un	0001820191
impx-wt	0001820191
imlp	0000312070
iivip	0000820318
imbil	0000870826
imaqu	0001846235
imaqw	0001846235
imacw	0001729944
inno	0001281845
inn-pf	0001497645
inkaw	0001826671
intew	0001850262
ioacu	0001854275
ioacw	0001854275
invzw	0001835654
ipof-un	0001818873
ipof-wt	0001818873
ipod-un	0001818876
ipod-wt	0001818876
ionq-wt	0001824920
iogpq	0000866609
ipaxu	0001844452
ipaxw	0001844452
iqmdw	0001850051
ipwlk	0000874761
ipwlo	0000874761
ipva-un	0001839608
ipva-wt	0001839608
ipvf-wt	0001839610
ipviu	0001839611
ipviw	0001839611
iraau	0001831874
iraaw	0001831874
hrowl	0001360214
hscsw	0001468492
hpx-un	0001809353
hpx-wt	0001809353
htpa-un	0001828817
htpa-wt	0001828817
htoow	0001819794
htlfp	0000920112
htibp	0001561032
htfb	0001487428
htfc	0001487428
htaq-un	0001850038
htaq-wt	0001850038
hnnaz	0001145255
